source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
MSC,MSC,LTBP3,ITGB5,Ligand,Receptor,0.20194465810459
MSC,MSC,CLEC11A,ITGA10,Ligand,Receptor,0.262281567173847
MSC,MSC,CLEC11A,ITGB1,Ligand,Receptor,0.384546590168629
MSC,MSC,CLEC11A,ITGA11,Ligand,Receptor,0.293738670573387
MSC,MSC,TXLNA,STX4,Ligand,Receptor,0.136420447800086
MSC,MSC,COL8A1,ITGA1,Ligand,Receptor,0.27859950580282
MSC,MSC,COL5A3,ITGA1,Ligand,Receptor,0.35520006685314
MSC,MSC,COL5A2,ITGA1,Ligand,Receptor,0.341969146231163
MSC,MSC,COL5A1,ITGA1,Ligand,Receptor,0.335267010748162
MSC,MSC,COL3A1,ITGA1,Ligand,Receptor,0.672561708916054
MSC,MSC,COL18A1,ITGA1,Ligand,Receptor,0.192362598198459
MSC,MSC,COL11A1,ITGA1,Ligand,Receptor,0.319848772495673
MSC,MSC,COL11A1,ITGA10,Ligand,Receptor,0.317092211464845
MSC,MSC,COL18A1,ITGA10,Ligand,Receptor,0.189606037167631
MSC,MSC,COL3A1,ITGA10,Ligand,Receptor,0.669805147885227
MSC,MSC,COL5A1,ITGA10,Ligand,Receptor,0.332510449717334
MSC,MSC,COL5A2,ITGA10,Ligand,Receptor,0.339212585200336
MSC,MSC,COL5A3,ITGA10,Ligand,Receptor,0.352443505822313
MSC,MSC,COL8A1,ITGA10,Ligand,Receptor,0.275842944771992
MSC,MSC,COL11A1,ITGA11,Ligand,Receptor,0.332820763164615
MSC,MSC,COL18A1,ITGA11,Ligand,Receptor,0.205334588867401
MSC,MSC,COL3A1,ITGA11,Ligand,Receptor,0.685533699584997
MSC,MSC,COL5A1,ITGA11,Ligand,Receptor,0.348239001417104
MSC,MSC,COL5A2,ITGA11,Ligand,Receptor,0.354941136900106
MSC,MSC,COL5A3,ITGA11,Ligand,Receptor,0.368172057522082
MSC,MSC,COL8A1,ITGA11,Ligand,Receptor,0.291571496471762
MSC,MSC,MFNG,NOTCH2,Ligand,Receptor,0.101197712567498
MSC,MSC,FSTL1,DIP2A,Ligand,Receptor,0.506805614670729
MSC,MSC,GRN,SORT1,Ligand,Receptor,0.184760226905492
MSC,MSC,TIMP1,CD63,Ligand,Receptor,1.32974466341912
MSC,MSC,PLAT,LRP1,Ligand,Receptor,0.240889820767681
MSC,MSC,TGFB1,ENG,Ligand,Receptor,0.316252693679381
MSC,MSC,TFPI,LRP1,Ligand,Receptor,0.470464996135804
MSC,MSC,THBS1,SDC4,Ligand,Receptor,0.323196955969078
MSC,MSC,TIMP2,ITGB1,Ligand,Receptor,0.326024876737352
MSC,MSC,COL3A1,DDR2,Ligand,Receptor,0.656297364141148
MSC,MSC,FBN1,ITGB1,Ligand,Receptor,0.359211086777453
MSC,MSC,CTHRC1,FZD5,Ligand,Receptor,0.10628212261007
MSC,MSC,SLPI,PLSCR4,Ligand,Receptor,0.343712604772137
MSC,MSC,HMGB1,THBD,Ligand,Receptor,0.798509301123842
MSC,MSC,TGM2,ITGB1,Ligand,Receptor,0.282856161110745
MSC,MSC,TGM2,SDC4,Ligand,Receptor,0.116814772669557
MSC,MSC,TGM2,ADGRG1,Ligand,Receptor,0.0729862371218866
MSC,MSC,A2M,LRP1,Ligand,Receptor,0.288496305948351
MSC,MSC,SERPINE2,LRP1,Ligand,Receptor,0.276602559427743
MSC,MSC,LRPAP1,LRP1,Ligand,Receptor,0.270991094069385
MSC,MSC,C1QB,LRP1,Ligand,Receptor,0.215230376844372
MSC,MSC,LPL,LRP1,Ligand,Receptor,0.319766084712768
MSC,MSC,PSAP,LRP1,Ligand,Receptor,0.398029447019561
MSC,MSC,HLA-B,CANX,Ligand,Receptor,1.48029881169128
MSC,MSC,PSEN1,NOTCH2,Ligand,Receptor,0.131392469206956
MSC,MSC,PSEN1,NOTCH3,Ligand,Receptor,0.289245546603333
MSC,MSC,FBN1,ITGA5,Ligand,Receptor,0.22559487646454
MSC,MSC,COL18A1,ITGA5,Ligand,Receptor,0.117122338352108
MSC,MSC,LTBP1,ITGB5,Ligand,Receptor,0.171392228204679
MSC,MSC,MDK,SDC4,Ligand,Receptor,0.668236417284504
MSC,MSC,VIM,CD44,Ligand,Receptor,0.950831442823601
MSC,MSC,NAMPT,INSR,Ligand,Receptor,0.114652521618268
MSC,MSC,COL18A1,PTPRS,Ligand,Receptor,0.0953831311818802
MSC,MSC,SERPING1,LRP1,Ligand,Receptor,0.69902913130274
MSC,MSC,SLPI,PLSCR1,Ligand,Receptor,0.420968572159509
MSC,MSC,TLN1,ITGB5,Ligand,Receptor,0.151975071389368
MSC,MSC,ITGB3BP,ITGB5,Ligand,Receptor,0.141010269876932
MSC,MSC,VCL,ITGB5,Ligand,Receptor,0.166714379267425
MSC,MSC,MMP2,FGFR1,Ligand,Receptor,0.252042838994989
MSC,MSC,TFPI,SDC4,Ligand,Receptor,0.329973930072091
MSC,MSC,TFPI,F3,Ligand,Receptor,0.330847003565391
MSC,MSC,LMAN1,MCFD2,Ligand,Receptor,0.154941450432774
MSC,MSC,TNC,SDC4,Ligand,Receptor,0.438151326502776
MSC,MSC,SLPI,CD4,Ligand,Receptor,0.382105266872272
MSC,MSC,RTN4,NGFR,Ligand,Receptor,0.192681065274434
MSC,MSC,HSP90B1,LRP1,Ligand,Receptor,0.46124937231854
MSC,MSC,HSP90B1,ERBB2,Ligand,Receptor,0.327379054745007
MSC,MSC,BGN,LY96,Ligand,Receptor,0.443113506431636
MSC,MSC,COL18A1,ITGB5,Ligand,Receptor,0.147535733317204
MSC,MSC,CXCL12,SDC4,Ligand,Receptor,1.11937711953777
MSC,MSC,PDAP1,PDGFRB,Ligand,Receptor,0.242604948426759
MSC,MSC,NAMPT,ITGA5,Ligand,Receptor,0.209095510495717
MSC,MSC,ANGPTL4,SDC4,Ligand,Receptor,0.150296000360933
MSC,MSC,MDK,NCL,Ligand,Receptor,0.694654122285039
MSC,MSC,MXRA5,PILRB,Ligand,Receptor,0.0945677493631542
MSC,MSC,SPARC,FGFR1,Ligand,Receptor,0.510879215871532
MSC,MSC,SPARC,ENG,Ligand,Receptor,0.618386878110497
MSC,MSC,VWF,ITGB1,Ligand,Receptor,0.266905635656111
MSC,MSC,RARRES1,NRP2,Ligand,Receptor,0.205611918275098
MSC,MSC,TGFB1,LPP,Ligand,Receptor,0.183816645346139
MSC,MSC,MFGE8,ITGB5,Ligand,Receptor,0.1740859918177
MSC,MSC,MAML2,NOTCH2,Ligand,Receptor,0.28241786806693
MSC,MSC,MAML2,NOTCH3,Ligand,Receptor,0.440270945463307
MSC,Megakaryocyte,ANXA1,ADRA2A,Ligand,Receptor,0.261186356341541
MSC,Megakaryocyte,APP,TSPAN15,Ligand,Receptor,0.178857965247104
MSC,Megakaryocyte,APP,CD74,Ligand,Receptor,0.626426393484566
MSC,Megakaryocyte,APP,RPSA,Ligand,Receptor,0.94389520646169
MSC,Megakaryocyte,APP,ADRA2A,Ligand,Receptor,0.138908234605019
MSC,Megakaryocyte,ITGB2,CD226,Ligand,Receptor,0.246272066722754
MSC,Megakaryocyte,THBS1,ITGA4,Ligand,Receptor,0.301073018041166
MSC,Megakaryocyte,THBS1,CD36,Ligand,Receptor,0.65712355941992
MSC,Megakaryocyte,THBS1,CD47,Ligand,Receptor,0.455021618928027
MSC,Megakaryocyte,CSF1,SIRPA,Ligand,Receptor,0.159344942718332
MSC,Megakaryocyte,VCAM1,ITGA4,Ligand,Receptor,0.737071540688087
MSC,Megakaryocyte,CD34,SELP,Ligand,Receptor,0.070703618353935
MSC,Megakaryocyte,SIRPA,CD47,Ligand,Receptor,0.205829388772611
MSC,Megakaryocyte,ADAM17,ITGB1,Ligand,Receptor,0.411091535008305
MSC,Megakaryocyte,CD47,SIRPA,Ligand,Receptor,0.17377811774125
MSC,Megakaryocyte,ADAM9,ITGB1,Ligand,Receptor,0.362358301902671
MSC,Megakaryocyte,ADAM15,ITGB1,Ligand,Receptor,0.34206364974374
MSC,Megakaryocyte,ICAM4,ITGB1,Ligand,Receptor,0.351949567172172
MSC,Megakaryocyte,ICAM4,ITGA2B,Ligand,Receptor,0.373402822713198
MSC,Megakaryocyte,BTLA,TNFRSF14,Ligand,Receptor,0.117271434344935
MSC,Megakaryocyte,CLEC2D,KLRB1,Ligand,Receptor,0.149204313289704
MSC,Megakaryocyte,TNFSF13B,HLA-DPB1,Ligand,Receptor,0.166459520107361
MSC,Megakaryocyte,AGRN,ITGB1,Ligand,Receptor,0.371087919370411
MSC,Megakaryocyte,COL1A1,CD44,Ligand,Receptor,0.698515536356388
MSC,Megakaryocyte,COL1A1,CD36,Ligand,Receptor,1.02736885419422
MSC,Megakaryocyte,COL1A1,GP6,Ligand,Receptor,0.730666412921493
MSC,Megakaryocyte,COL1A1,CD93,Ligand,Receptor,0.68899183736862
MSC,Megakaryocyte,COL4A1,CD47,Ligand,Receptor,0.279337562115706
MSC,Megakaryocyte,COL4A1,GP6,Ligand,Receptor,0.184737061334874
MSC,Megakaryocyte,COL4A1,CD93,Ligand,Receptor,0.143062485782
MSC,Megakaryocyte,FN1,ITGA4,Ligand,Receptor,0.519572036485598
MSC,Megakaryocyte,FN1,CD44,Ligand,Receptor,0.396075494786342
MSC,Megakaryocyte,FN1,IL17RC,Ligand,Receptor,0.375864799169442
MSC,Megakaryocyte,COL1A2,ITGA2B,Ligand,Receptor,1.01661892984987
MSC,Megakaryocyte,COL1A2,CD44,Ligand,Receptor,0.720975367369405
MSC,Megakaryocyte,COL1A2,CD36,Ligand,Receptor,1.04982868520723
MSC,Megakaryocyte,COL1A2,GP6,Ligand,Receptor,0.75312624393451
MSC,Megakaryocyte,COL1A2,CD93,Ligand,Receptor,0.711451668381637
MSC,Megakaryocyte,COL4A2,GP6,Ligand,Receptor,0.151462185112226
MSC,Megakaryocyte,COL4A2,CD93,Ligand,Receptor,0.109787609559352
MSC,Megakaryocyte,COL6A1,CD44,Ligand,Receptor,0.286328934736369
MSC,Megakaryocyte,COL6A1,GP6,Ligand,Receptor,0.318479811301474
MSC,Megakaryocyte,COL6A2,CD44,Ligand,Receptor,0.571730015305347
MSC,Megakaryocyte,COL6A2,GP6,Ligand,Receptor,0.603880891870452
MSC,Megakaryocyte,COL6A3,CD44,Ligand,Receptor,0.40153040439466
MSC,Megakaryocyte,COL6A3,GP6,Ligand,Receptor,0.433681280959765
MSC,Megakaryocyte,THBS2,ITGA4,Ligand,Receptor,0.148749345352358
MSC,Megakaryocyte,THBS2,CD36,Ligand,Receptor,0.504799886731111
MSC,Megakaryocyte,THBS2,CD47,Ligand,Receptor,0.302697946239219
MSC,Megakaryocyte,LAMB2,RPSA,Ligand,Receptor,0.894719205448152
MSC,Megakaryocyte,HSPG2,ITGB1,Ligand,Receptor,0.526569798066364
MSC,Megakaryocyte,LAMA4,CD44,Ligand,Receptor,0.315687792056444
MSC,Megakaryocyte,TGFB1,ITGB1,Ligand,Receptor,0.413350158589167
MSC,Megakaryocyte,TGFB1,CXCR4,Ligand,Receptor,0.196510808098071
MSC,Megakaryocyte,IGF2,INSR,Ligand,Receptor,0.395405084140843
MSC,Megakaryocyte,APOE,LSR,Ligand,Receptor,1.10625656093414
MSC,Megakaryocyte,LGALS1,ITGB1,Ligand,Receptor,0.997888916441922
MSC,Megakaryocyte,LGALS1,PTPRC,Ligand,Receptor,0.762351698711924
MSC,Megakaryocyte,SPP1,ITGA4,Ligand,Receptor,0.234493109459152
MSC,Megakaryocyte,CCL2,ACKR1,Ligand,Receptor,0.316785938296157
MSC,Megakaryocyte,VCAN,ITGB1,Ligand,Receptor,1.05832396341575
MSC,Megakaryocyte,VCAN,ITGA4,Ligand,Receptor,0.756936432935387
MSC,Megakaryocyte,VCAN,CD44,Ligand,Receptor,0.784133656476311
MSC,Megakaryocyte,VCAN,SELP,Ligand,Receptor,0.786963932025943
MSC,Megakaryocyte,MIF,CD44,Ligand,Receptor,0.460603784420412
MSC,Megakaryocyte,MIF,CXCR4,Ligand,Receptor,0.489279262644583
MSC,Megakaryocyte,HGF,NRP1,Ligand,Receptor,0.292888674337481
MSC,Megakaryocyte,HGF,ITGB1,Ligand,Receptor,0.587289676893817
MSC,Megakaryocyte,HGF,CD44,Ligand,Receptor,0.31309936995438
MSC,Megakaryocyte,NID1,ITGB1,Ligand,Receptor,0.408846959346276
MSC,Megakaryocyte,VEGFA,ITGB1,Ligand,Receptor,0.387817247663758
MSC,Megakaryocyte,VEGFA,SIRPA,Ligand,Receptor,0.0725861462985364
MSC,Megakaryocyte,CXCL2,ADRA2A,Ligand,Receptor,0.152256468411342
MSC,Megakaryocyte,MDK,ITGA4,Ligand,Receptor,0.796806244596772
MSC,Megakaryocyte,FGF7,NRP1,Ligand,Receptor,0.153818118133022
MSC,Megakaryocyte,FBLN1,ITGB1,Ligand,Receptor,0.425320753579936
MSC,Megakaryocyte,CALR,ITGA2B,Ligand,Receptor,0.720509950755573
MSC,Megakaryocyte,GRN,TNFRSF1A,Ligand,Receptor,0.262916296821012
MSC,Megakaryocyte,ADM,RAMP1,Ligand,Receptor,0.18877196486941
MSC,Megakaryocyte,SERPINF1,PLXDC2,Ligand,Receptor,0.504807905885061
MSC,Megakaryocyte,CXCL12,ITGB1,Ligand,Receptor,1.39864071209022
MSC,Megakaryocyte,CXCL12,ADRA2A,Ligand,Receptor,1.0837401487962
MSC,Megakaryocyte,CXCL12,ITGA4,Ligand,Receptor,1.09725318160986
MSC,Megakaryocyte,CXCL12,CXCR4,Ligand,Receptor,1.18180136159912
MSC,Megakaryocyte,PGF,NRP1,Ligand,Receptor,0.265335636681927
MSC,Megakaryocyte,PGF,NRP2,Ligand,Receptor,0.296197117257955
MSC,Megakaryocyte,LUM,ITGB1,Ligand,Receptor,0.820328307934693
MSC,Megakaryocyte,TFF3,CXCR4,Ligand,Receptor,0.215509493305275
MSC,Megakaryocyte,LGALS3BP,ITGB1,Ligand,Receptor,0.574577278349574
MSC,Megakaryocyte,ANGPT1,ITGB1,Ligand,Receptor,0.412571143411252
MSC,Megakaryocyte,FAM3C,CLEC2D,Ligand,Receptor,0.142963679091188
MSC,Megakaryocyte,SPON2,ITGB1,Ligand,Receptor,0.364041540493084
MSC,Megakaryocyte,SPON2,ITGA4,Ligand,Receptor,0.0626540100127227
MSC,Megakaryocyte,CLEC11A,ITGB1,Ligand,Receptor,0.49776879427989
MSC,Megakaryocyte,LGALS1,CD69,Ligand,Receptor,0.867657236170591
MSC,Megakaryocyte,TXLNA,STX4,Ligand,Receptor,0.161388759643546
MSC,Megakaryocyte,CD38,PECAM1,Ligand,Receptor,0.21647294412431
MSC,Megakaryocyte,APOE,SORL1,Ligand,Receptor,1.12185224901932
MSC,Megakaryocyte,FSTL1,DIP2A,Ligand,Receptor,0.528254722207748
MSC,Megakaryocyte,HRAS,CAV1,Ligand,Receptor,0.160083370689094
MSC,Megakaryocyte,GRN,SORT1,Ligand,Receptor,0.185925432977483
MSC,Megakaryocyte,TIMP1,CD63,Ligand,Receptor,1.41853936410214
MSC,Megakaryocyte,TIMP2,ITGB1,Ligand,Receptor,0.439247080848613
MSC,Megakaryocyte,GNAI2,F2R,Ligand,Receptor,0.235003615493092
MSC,Megakaryocyte,GNAI2,CAV1,Ligand,Receptor,0.264028488869264
MSC,Megakaryocyte,GNAI2,TBXA2R,Ligand,Receptor,0.170054628643903
MSC,Megakaryocyte,FBN1,ITGB1,Ligand,Receptor,0.472433290888715
MSC,Megakaryocyte,TGM2,ITGB1,Ligand,Receptor,0.396078365222006
MSC,Megakaryocyte,HLA-B,CANX,Ligand,Receptor,1.50634355240691
MSC,Megakaryocyte,SERPING1,SELP,Ligand,Receptor,0.566441626401671
MSC,Megakaryocyte,GNAI2,ADRA2A,Ligand,Receptor,0.143047458219255
MSC,Megakaryocyte,VIM,CD44,Ligand,Receptor,0.981434101712485
MSC,Megakaryocyte,MYL9,CD69,Ligand,Receptor,0.316563415282729
MSC,Megakaryocyte,SLPI,PLSCR1,Ligand,Receptor,0.396293342236011
MSC,Megakaryocyte,HEBP1,ADRA2A,Ligand,Receptor,0.188830005735358
MSC,Megakaryocyte,MMP2,PECAM1,Ligand,Receptor,0.319118006934943
MSC,Megakaryocyte,TGFB1,CAV1,Ligand,Receptor,0.219430625945153
MSC,Megakaryocyte,TIMP3,CD44,Ligand,Receptor,0.246669532676437
MSC,Megakaryocyte,HMGB1,CXCR4,Ligand,Receptor,0.859563407378544
MSC,Megakaryocyte,TGM2,ITGA4,Ligand,Receptor,0.0946908347416452
MSC,Megakaryocyte,TGM2,TBXA2R,Ligand,Receptor,0.108184972352631
MSC,Megakaryocyte,GNAI2,S1PR4,Ligand,Receptor,0.241922692023323
MSC,Megakaryocyte,MDK,SORL1,Ligand,Receptor,0.646112479356592
MSC,Megakaryocyte,BGN,LY96,Ligand,Receptor,0.433532122970811
MSC,Megakaryocyte,RETN,CAP1,Ligand,Receptor,0.537731825073028
MSC,Megakaryocyte,MDK,NCL,Ligand,Receptor,0.673899509195351
MSC,Megakaryocyte,MXRA5,CD69,Ligand,Receptor,0.259897300809344
MSC,Megakaryocyte,SPARC,ENG,Ligand,Receptor,0.513438167899286
MSC,Megakaryocyte,MXRA5,MFAP3L,Ligand,Receptor,0.103613211113233
MSC,Megakaryocyte,VWF,ITGB1,Ligand,Receptor,0.380127839767373
MSC,Megakaryocyte,GDF11,ACTR2,Ligand,Receptor,0.180919057412252
MSC,Fibroblast,ADAM10,TSPAN17,Ligand,Receptor,0.25062961086442
MSC,Fibroblast,APP,CD74,Ligand,Receptor,0.625602139109874
MSC,Fibroblast,APP,RPSA,Ligand,Receptor,0.81344630121665
MSC,Fibroblast,APP,AGER,Ligand,Receptor,0.165828090079517
MSC,Fibroblast,THBS1,CD36,Ligand,Receptor,0.411942628432578
MSC,Fibroblast,THBS1,CD47,Ligand,Receptor,0.341526824153345
MSC,Fibroblast,BTLA,CD79A,Ligand,Receptor,0.0864919911460187
MSC,Fibroblast,COL1A1,CD36,Ligand,Receptor,0.782187923206875
MSC,Fibroblast,COL1A1,GP6,Ligand,Receptor,0.656304317490527
MSC,Fibroblast,COL4A1,GP6,Ligand,Receptor,0.110374965903908
MSC,Fibroblast,FN1,CD79A,Ligand,Receptor,0.403489474505686
MSC,Fibroblast,FN1,PLAUR,Ligand,Receptor,0.382403082133486
MSC,Fibroblast,COL1A2,ITGA2B,Ligand,Receptor,0.678764148503544
MSC,Fibroblast,COL1A2,CD36,Ligand,Receptor,0.804647754219892
MSC,Fibroblast,COL1A2,GP6,Ligand,Receptor,0.678764148503544
MSC,Fibroblast,COL6A1,GP6,Ligand,Receptor,0.244117715870508
MSC,Fibroblast,COL6A2,GP6,Ligand,Receptor,0.529518796439486
MSC,Fibroblast,COL6A3,GP6,Ligand,Receptor,0.359319185528799
MSC,Fibroblast,LAMB2,RPSA,Ligand,Receptor,0.764270300203112
MSC,Fibroblast,HSPG2,ITGB1,Ligand,Receptor,0.320229211795686
MSC,Fibroblast,HSPG2,FGFR1,Ligand,Receptor,0.26677094623932
MSC,Fibroblast,GDF11,BMPR2,Ligand,Receptor,0.0892142449840798
MSC,Fibroblast,HP,ASGR1,Ligand,Receptor,0.103002889825336
MSC,Fibroblast,IGF2,INSR,Ligand,Receptor,0.424160751391581
MSC,Fibroblast,APOE,LDLR,Ligand,Receptor,1.13357640324906
MSC,Fibroblast,APOE,LSR,Ligand,Receptor,1.10321517934356
MSC,Fibroblast,TF,LDLR,Ligand,Receptor,0.25441244583708
MSC,Fibroblast,TF,TFRC,Ligand,Receptor,0.432045318288432
MSC,Fibroblast,LGALS1,ITGB1,Ligand,Receptor,0.791548330171244
MSC,Fibroblast,CCL2,ACKR1,Ligand,Receptor,0.398278091170338
MSC,Fibroblast,VCAN,ITGB1,Ligand,Receptor,0.85198337714507
MSC,Fibroblast,MIF,CXCR4,Ligand,Receptor,0.475898660353667
MSC,Fibroblast,HGF,ITGB1,Ligand,Receptor,0.380949090623139
MSC,Fibroblast,CXCL2,ACKR1,Ligand,Receptor,0.302462688824861
MSC,Fibroblast,FST,BMPR2,Ligand,Receptor,0.146882383771582
MSC,Fibroblast,FGF7,FGFR1,Ligand,Receptor,0.188420268862314
MSC,Fibroblast,CALR,ITGA2B,Ligand,Receptor,0.38265516940925
MSC,Fibroblast,CALR,SCARF1,Ligand,Receptor,0.412600878393732
MSC,Fibroblast,GRN,TNFRSF1A,Ligand,Receptor,0.211958610041503
MSC,Fibroblast,ADM,RAMP3,Ligand,Receptor,0.131056695647006
MSC,Fibroblast,SERPINF1,PLXDC2,Ligand,Receptor,0.437665539237583
MSC,Fibroblast,CXCL12,ITGB1,Ligand,Receptor,1.19230012581954
MSC,Fibroblast,CXCL12,CXCR4,Ligand,Receptor,1.15586441139198
MSC,Fibroblast,PGF,NRP2,Ligand,Receptor,0.276833987604986
MSC,Fibroblast,LUM,ITGB1,Ligand,Receptor,0.613987721664015
MSC,Fibroblast,TFF3,CXCR4,Ligand,Receptor,0.189572543098136
MSC,Fibroblast,LGALS3BP,ITGB1,Ligand,Receptor,0.368236692078896
MSC,Fibroblast,CCL14,ACKR1,Ligand,Receptor,0.298240236276104
MSC,Fibroblast,RARRES2,CCRL2,Ligand,Receptor,0.338423757521141
MSC,Fibroblast,CD38,PECAM1,Ligand,Receptor,0.135254330140472
MSC,Fibroblast,FSTL1,DIP2A,Ligand,Receptor,0.623532091881828
MSC,Fibroblast,TIMP1,CD63,Ligand,Receptor,0.944980217475987
MSC,Fibroblast,TGFB1,ENG,Ligand,Receptor,0.294196251134641
MSC,Fibroblast,GNAI2,F2R,Ligand,Receptor,0.141546495707981
MSC,Fibroblast,FBN1,ITGB1,Ligand,Receptor,0.266092704618037
MSC,Fibroblast,SLPI,PLSCR4,Ligand,Receptor,0.344032112760529
MSC,Fibroblast,HMGB1,THBD,Ligand,Receptor,0.85693510434242
MSC,Fibroblast,NAMPT,INSR,Ligand,Receptor,0.108811482170775
MSC,Fibroblast,SLPI,PLSCR1,Ligand,Receptor,0.471553131558024
MSC,Fibroblast,C1QB,C1QBP,Ligand,Receptor,0.25188950366535
MSC,Fibroblast,HMGB1,AGER,Ligand,Receptor,0.788422050050114
MSC,Fibroblast,MMP2,PECAM1,Ligand,Receptor,0.237899392951105
MSC,Fibroblast,MMP2,FGFR1,Ligand,Receptor,0.196849114316697
MSC,Fibroblast,FABP5,RXRA,Ligand,Receptor,0.198789516395838
MSC,Fibroblast,HMGB1,CXCR4,Ligand,Receptor,0.833626457171405
MSC,Fibroblast,GNAI2,S1PR4,Ligand,Receptor,0.137923421357158
MSC,Fibroblast,FADD,TRAF2,Ligand,Receptor,0.0220390495876192
MSC,Fibroblast,HSP90B1,ASGR1,Ligand,Receptor,0.296173661767787
MSC,Fibroblast,MDK,NCL,Ligand,Receptor,0.812745854302084
MSC,Fibroblast,SPARC,FGFR1,Ligand,Receptor,0.45568549119324
MSC,Fibroblast,SPARC,ENG,Ligand,Receptor,0.596330435565758
MSC,Fibroblast,MXRA5,AGER,Ligand,Receptor,0.102148273261149
MSC,Fibroblast,MXRA5,MFAP3L,Ligand,Receptor,0.109814643488014
MSC,Myeloid,ICAM4,ITGB2,Ligand,Receptor,0.21271846419103
MSC,Myeloid,COL1A1,CD44,Ligand,Receptor,0.704761049374438
MSC,Myeloid,COL1A1,CD36,Ligand,Receptor,0.690904830143715
MSC,Myeloid,FN1,CD44,Ligand,Receptor,0.402321007804391
MSC,Myeloid,COL1A2,ITGA2B,Ligand,Receptor,0.718068715732647
MSC,Myeloid,COL1A2,CD44,Ligand,Receptor,0.727220880387455
MSC,Myeloid,COL1A2,CD36,Ligand,Receptor,0.713364661156732
MSC,Myeloid,COL6A1,CD44,Ligand,Receptor,0.292574447754418
MSC,Myeloid,COL6A2,CD44,Ligand,Receptor,0.577975528323396
MSC,Myeloid,COL6A3,CD44,Ligand,Receptor,0.407775917412709
MSC,Myeloid,LAMA4,CD44,Ligand,Receptor,0.321933305074493
MSC,Myeloid,HP,ITGB2,Ligand,Receptor,0.267620023883683
MSC,Myeloid,CCL2,ACKR1,Ligand,Receptor,0.298720319196127
MSC,Myeloid,VCAN,CD44,Ligand,Receptor,0.790379169494361
MSC,Myeloid,HGF,CD44,Ligand,Receptor,0.31934488297243
MSC,Myeloid,CALR,ITGA2B,Ligand,Receptor,0.421959736638353
MSC,Myeloid,PGF,NRP2,Ligand,Receptor,0.292217388791526
MSC,Myeloid,SPON2,ITGB2,Ligand,Receptor,0.224810437511942
MSC,Myeloid,TIMP1,CD63,Ligand,Receptor,1.13167134004962
MSC,Myeloid,VIM,CD44,Ligand,Receptor,0.987679614730534
MSC,Myeloid,GDF11,ACTR2,Ligand,Receptor,0.25108091934771
Megakaryocyte,Neural,B2M,TFRC,Ligand,Receptor,2.85156632706888
Megakaryocyte,Neural,TNFSF13B,TFRC,Ligand,Receptor,0.424683023320801
Megakaryocyte,Neural,TGFB1,ITGB1,Ligand,Receptor,0.345018617291655
Megakaryocyte,Neural,TGFB1,CXCR4,Ligand,Receptor,0.33643018015478
Megakaryocyte,Neural,PPBP,ACKR1,Ligand,Receptor,1.89722528714784
Megakaryocyte,Neural,PF4,THBD,Ligand,Receptor,1.81342521654809
Megakaryocyte,Neural,PF4,ACKR1,Ligand,Receptor,1.86649351032304
Megakaryocyte,Neural,CCL5,CCRL2,Ligand,Receptor,1.35593878058827
Megakaryocyte,Neural,CCL5,ACKR1,Ligand,Receptor,1.32572445259702
Megakaryocyte,Neural,MIF,CXCR4,Ligand,Receptor,0.50457472973956
Megakaryocyte,Neural,GPI,AMFR,Ligand,Receptor,0.273790733863794
Megakaryocyte,Neural,F13A1,ITGB1,Ligand,Receptor,0.490176299706682
Megakaryocyte,Neural,HMGB1,THBD,Ligand,Receptor,0.744481920234485
Megakaryocyte,Neural,HLA-B,CANX,Ligand,Receptor,1.69306267680389
Megakaryocyte,Neural,PTDSS1,JMJD6,Ligand,Receptor,0.0748766057198897
Megakaryocyte,Neural,PTDSS1,SCARB1,Ligand,Receptor,0.0657452631733955
Megakaryocyte,Neural,CALM1,MYLK,Ligand,Receptor,0.337345581178818
Megakaryocyte,Neural,CALM3,MYLK,Ligand,Receptor,0.905913165505689
Megakaryocyte,Neural,CALM3,AQP1,Ligand,Receptor,0.912298937325074
Megakaryocyte,Neural,PKM,CD44,Ligand,Receptor,0.815121442449523
Megakaryocyte,Neural,ICAM4,RHAG,Ligand,Receptor,0.36129233889215
Megakaryocyte,Neural,HMGB1,CXCR4,Ligand,Receptor,0.746823845553749
Megakaryocyte,Neural,HMGB1,CD163,Ligand,Receptor,0.744988004972914
Megakaryocyte,Neural,CALM1,HMMR,Ligand,Receptor,0.33445381896107
Megakaryocyte,Neural,CALM1,PTPRA,Ligand,Receptor,0.334483170449153
Megakaryocyte,Neural,LGALS9,SLC1A5,Ligand,Receptor,0.3954732147996
Megakaryocyte,Neural,CALM1,KCNN4,Ligand,Receptor,0.349836294131778
Megakaryocyte,Neural,CALM1,AQP1,Ligand,Receptor,0.343731352998203
Megakaryocyte,Neural,CALM1,FAS,Ligand,Receptor,0.383063801255123
Megakaryocyte,Neural,SOCS2,EPOR,Ligand,Receptor,0.180549663159475
Megakaryocyte,Neural,TGFB1,LPP,Ligand,Receptor,0.335017799036844
Megakaryocyte,MSC,LGALS9,LRP1,Ligand,Receptor,0.285201957211899
Megakaryocyte,MSC,LGALS9,CD47,Ligand,Receptor,0.247827924963248
Megakaryocyte,MSC,LGALS9,MRC2,Ligand,Receptor,0.304832121132642
Megakaryocyte,MSC,SEMA7A,ITGA1,Ligand,Receptor,0.192987437623616
Megakaryocyte,MSC,HLA-DRA,CD4,Ligand,Receptor,0.215601336485698
